CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
17064,MS.,STEPHANIE,GRAY,5/24/1966,M,F,stephanie21@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17065,,CEDRIC,CHEN,4/27/1966,M,NA,cedric2@adventure-works.com,"$100,000 ",0,Graduate Degree,Management,Y
17066,MRS.,LORI,SERRANO,4/8/1965,M,F,lori17@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
17067,MRS.,ADRIENNE,ALVAREZ,3/23/1965,S,F,adrienne4@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
17068,MR.,THOMAS,SMITH,9/2/1968,S,M,thomas60@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17069,MS.,CHRISTY,ZHENG,12/15/1968,S,F,christy17@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17070,MRS.,MARGARET,HUANG,11/5/1968,M,F,margaret12@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
17071,MS.,TAMMY,RAJI,2/18/1965,S,F,tammy22@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
17072,MRS.,KAITLIN,KAPOOR,5/10/1964,M,F,kaitlin1@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
17073,MR.,JONATHON,CARLSON,3/15/1964,M,M,jonathon14@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
17074,MR.,RUBEN,MALHOTRA,2/24/1964,M,M,ruben5@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
17075,MRS.,AIMEE,GUO,7/13/1964,M,F,aimee12@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
17076,MR.,NEIL,SERRANO,11/22/1963,M,M,neil15@adventure-works.com,"$60,000 ",5,Bachelors,Professional,Y
17077,MR.,RONALD,RAMAN,2/28/1963,S,M,ronald14@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
17078,MS.,JENNY,ZHU,8/5/1963,S,F,jenny16@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17079,MS.,TRACY,RAI,2/14/1963,S,F,tracy16@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17080,MS.,KATELYN,PETERSON,1/20/1973,S,F,katelyn3@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
17081,MS.,JENNIFER,MURPHY,2/8/1974,S,F,jennifer60@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
17082,MS.,MORGAN,SMITH,5/23/1974,S,F,morgan23@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
17083,MS.,PRISCILLA,RAJE,8/17/1974,S,F,priscilla12@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
17084,MR.,BYRON,SERRANO,11/14/1980,S,M,byron10@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
17085,MR.,EDWIN,DENG,4/8/1974,M,M,edwin23@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
17086,MR.,XAVIER,ANDERSON,10/9/1973,S,M,xavier7@adventure-works.com,"$30,000 ",0,High School,Manual,N
17087,MR.,JÉSUS,DOMINGUEZ,6/23/1972,M,M,jésus11@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
17088,MR.,WAYNE,YUAN,8/1/1972,S,M,wayne8@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
17089,MS.,CRYSTAL,ZHU,11/3/1972,M,F,crystal15@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
17090,MS.,LESLIE,ALVAREZ,8/16/1972,S,F,leslie5@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
17091,MS.,TAMMY,PATEL,4/22/1972,M,F,tammy3@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
17092,MR.,DEVON,BECK,12/12/1973,M,M,devon17@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
17093,MR.,SETH,SANCHEZ,8/18/1973,M,M,seth88@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
17094,MR.,JULIO,DOMINGUEZ,7/6/1973,S,M,julio13@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
17095,MR.,LOGAN,GARCIA,2/6/1972,S,M,logan68@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
17096,MS.,SAMANTHA,BENNETT,10/20/1972,M,F,samantha26@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
17097,MS.,DEANNA,KAPOOR,2/6/1972,S,F,deanna4@adventure-works.com,"$30,000 ",0,High School,Manual,N
17098,MR.,WILLIE,SHAN,1/16/1972,S,M,willie29@adventure-works.com,"$30,000 ",0,High School,Manual,N
17099,MR.,JOEL,FERNANDEZ,11/17/1972,S,M,joel15@adventure-works.com,"$30,000 ",0,High School,Manual,N
17100,MR.,VINCENT,WANG,2/3/1972,S,M,vincent2@adventure-works.com,"$30,000 ",0,High School,Manual,Y
17101,MR.,SHANNON,GUTIERREZ,11/3/1972,S,M,shannon32@adventure-works.com,"$30,000 ",0,High School,Manual,Y
17102,MR.,ANDRES,GOEL,7/14/1972,S,M,andres16@adventure-works.com,"$30,000 ",0,High School,Manual,Y
17103,MR.,FRANKLIN,XU,9/14/1972,M,M,franklin23@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
17104,MR.,CLIFFORD,RODRIGUEZ,3/7/1972,S,M,clifford18@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
17105,MS.,MADISON,WALKER,11/26/1971,S,F,madison23@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
17106,MS.,GINA,JIMÉNEZ,3/22/1971,S,F,gina6@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
17107,MS.,PRISCILLA,YUAN,2/2/1971,S,F,priscilla6@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
17108,MS.,SUSAN,XU,9/9/1971,S,F,susan22@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
17109,MS.,SYDNEY,WILSON,5/20/1971,S,F,sydney71@adventure-works.com,"$30,000 ",0,High School,Manual,N
17110,MS.,MEREDITH,GARCIA,11/4/1971,S,F,meredith14@adventure-works.com,"$30,000 ",0,High School,Manual,Y
17111,MRS.,JENNY,CHANDE,5/18/1970,M,F,jenny37@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
17112,MRS.,JANET,JIMENEZ,7/21/1970,M,F,janet10@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
17113,MR.,CLARENCE,PAL,4/22/1971,S,M,clarence27@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
17114,MR.,JARROD,MEHTA,10/12/1971,S,M,jarrod14@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
17115,MRS.,KAREN,XU,2/12/1971,M,F,karen22@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
17116,MRS.,ALISON,NATH,7/24/1974,S,F,alison19@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
17117,MRS.,LYDIA,PRASAD,5/27/1974,M,F,lydia8@adventure-works.com,"$40,000 ",3,Partial College,Clerical,N
17118,MS.,SARA,BLUE,7/7/1974,S,F,sara15@adventure-works.com,"$30,000 ",0,Graduate Degree,Skilled Manual,Y
17119,MRS.,ISABELLA,HARRIS,5/6/1975,S,F,isabella69@adventure-works.com,"$40,000 ",4,Partial College,Clerical,Y
17120,MS.,MICHELE,RAJE,5/16/1966,S,F,michele14@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
17121,MR.,LUCAS,BRYANT,8/20/1966,S,M,lucas66@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
17122,MS.,GABRIELLE,GONZALEZ,3/18/1966,S,F,gabrielle52@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
17123,MR.,PEDRO,ROMERO,9/26/1953,M,M,pedro29@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
17124,MRS.,KAITLIN,MADAN,8/12/1953,M,F,kaitlin7@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
17125,MRS.,PAIGE,ROGERS,11/19/1954,M,F,paige44@adventure-works.com,"$20,000 ",3,Partial High School,Manual,N
17126,MRS.,NATALIE,PERRY,10/8/1944,S,F,natalie30@adventure-works.com,"$70,000 ",4,Bachelors,Management,N
17127,MRS.,MAKAYLA,GRAY,6/2/1945,S,F,makayla6@adventure-works.com,"$40,000 ",4,High School,Professional,Y
17128,MR.,FERNANDO,ALEXANDER,12/6/1945,S,M,fernando60@adventure-works.com,"$40,000 ",4,High School,Professional,Y
17129,MRS.,GABRIELLE,POWELL,6/11/1945,S,F,gabrielle31@adventure-works.com,"$40,000 ",4,High School,Professional,Y
17130,MRS.,JANET,TURNER,11/8/1945,S,F,janet32@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
17131,MRS.,LAUREN,HENDERSON,3/3/1945,S,F,lauren52@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
17132,MRS.,ISABELLA,JAMES,12/6/1945,S,F,isabella6@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
17133,MR.,LUCAS,KELLY,11/15/1946,S,M,lucas73@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
17135,MR.,RICHARD,EDWARDS,10/12/1946,S,M,richard38@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
17136,MR.,GLENN,YE,8/27/1946,S,M,glenn10@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
17137,MR.,JASON,WASHINGTON,12/5/1946,S,M,jason10@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y
17138,MRS.,MELANIE,JENKINS,7/8/1946,S,F,melanie22@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y
17139,MRS.,JADE,RIVERA,5/26/1947,S,F,jade14@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y
17140,MR.,SEAN,PETERSON,5/9/1947,M,M,sean12@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y
17141,,MAKAYLA,ROGERS,5/11/1947,S,NA,makayla15@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y
17142,MR.,SETH,FLORES,4/18/1947,M,M,seth60@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y
17143,MR.,DAVID,ROSS,9/3/1948,M,M,david36@adventure-works.com,"$40,000 ",2,High School,Professional,Y
17144,MR.,LUIS,GRIFFIN,2/20/1948,M,M,luis20@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17145,MRS.,SARAH,BENNETT,4/15/1948,S,F,sarah26@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17146,MR.,JUAN,COOK,2/13/1948,S,M,juan31@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y
17147,MRS.,JENNIFER,NELSON,5/24/1949,S,F,jennifer11@adventure-works.com,"$40,000 ",2,High School,Professional,Y
17148,MRS.,HAILEY,HENDERSON,7/17/1949,S,F,hailey26@adventure-works.com,"$40,000 ",2,Partial High School,Skilled Manual,Y
17149,MR.,STEVEN,RICHARDSON,4/22/1949,M,M,steven19@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17151,MRS.,JASMINE,ALEXANDER,7/21/1949,S,F,jasmine58@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17152,MR.,JACK,WANG,11/7/1949,S,M,jack25@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17153,MR.,DEVIN,BUTLER,2/20/1949,M,M,devin52@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y
17154,MR.,GEOFFREY,MARTINEZ,8/20/1949,M,M,geoffrey15@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y
17155,MR.,SAMUEL,LEWIS,4/21/1949,M,M,samuel71@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17156,MRS.,HAILEY,GONZALES,8/15/1949,S,F,hailey37@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
17157,MR.,WYATT,JOHNSON,12/17/1949,M,M,wyatt1@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y
17158,MR.,MITCHELL,NARA,5/16/1950,M,M,mitchell14@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17159,MRS.,KELLIE,RUIZ,10/4/1950,S,F,kellie2@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17160,MR.,LOUIS,ANDERSEN,1/4/1950,M,M,louis29@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17161,MRS.,KATHERINE,LOPEZ,10/16/1950,S,F,katherine69@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17162,MRS.,RACHEL,BLUE,1/4/1950,S,F,rachel50@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17163,MR.,EDWARD,ADAMS,8/23/1950,M,M,edward8@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17164,MR.,RYAN,CLARK,4/8/1950,M,M,ryan55@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17165,MR.,ISAAC,GONZALEZ,7/14/1950,S,M,isaac30@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
17166,MR.,JOSHUA,SEVERAL,6/23/1951,M,M,joshua1@adventure-works.com,"$60,000 ",2,High School,Professional,Y
17167,MR.,THOMAS,JENKINS,8/16/1951,M,M,thomas8@adventure-works.com,"$60,000 ",2,High School,Professional,Y
17168,MRS.,JADA,PEREZ,7/27/1951,S,F,jada24@adventure-works.com,"$60,000 ",2,High School,Professional,Y
17169,MRS.,EMILY,TAYLOR,7/7/1951,M,F,emily9@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17170,MRS.,JASMINE,JAMES,7/6/1951,M,F,jasmine36@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
17171,MRS.,KATHERINE,CLARK,11/27/1951,S,F,katherine90@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
17172,MR.,JESSE,ADAMS,3/24/1952,M,M,jesse39@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
17173,MR.,DAVID,BRYANT,11/23/1952,S,M,david51@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
17174,MRS.,ANGELICA,WOOD,9/25/1952,S,F,angelica1@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
17175,MRS.,AMANDA,ROBERTS,5/18/1952,S,F,amanda47@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
17176,MR.,ISAAC,WARD,5/12/1952,S,M,isaac12@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
17177,MR.,RICHARD,HAYES,6/11/1952,M,M,richard78@adventure-works.com,"$60,000 ",2,High School,Professional,Y
17178,MRS.,TRISHA,LIANG,7/19/1952,M,F,trisha11@adventure-works.com,"$60,000 ",2,High School,Professional,Y
17179,MR.,JAMES,HENDERSON,7/22/1952,S,M,james20@adventure-works.com,"$60,000 ",2,High School,Professional,Y
17180,MR.,TIMOTHY,ROGERS,12/19/1953,M,M,timothy21@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
17181,MRS.,JENNY,LAL,3/20/1958,M,F,jenny32@adventure-works.com,"$130,000 ",2,Bachelors,Management,N
17182,MRS.,JESSICA,PATTERSON,5/10/1958,S,F,jessica35@adventure-works.com,"$170,000 ",2,Bachelors,Management,N
17183,MR.,SHANE,SANCHEZ,11/9/1957,M,M,shane23@adventure-works.com,"$130,000 ",2,Partial College,Professional,Y
17184,MR.,EDDIE,DOMINGUEZ,2/2/1957,M,M,eddie13@adventure-works.com,"$130,000 ",2,Partial College,Professional,Y
17185,MRS.,KARLA,ANAND,9/21/1957,M,F,karla23@adventure-works.com,"$170,000 ",4,Partial College,Professional,N
17186,MR.,ISAAC,EVANS,1/24/1956,M,M,isaac23@adventure-works.com,"$120,000 ",3,High School,Professional,Y
17187,MR.,ALEJANDRO,MA,4/1/1955,S,M,alejandro19@adventure-works.com,"$90,000 ",2,High School,Professional,Y
17188,MRS.,ALEXA,PETERSON,9/21/1955,M,F,alexa4@adventure-works.com,"$110,000 ",3,Partial College,Professional,Y
17189,MR.,CLARENCE,GOEL,11/16/1955,M,M,clarence34@adventure-works.com,"$110,000 ",3,Partial College,Professional,Y
17190,MRS.,EBONY,RANA,10/7/1955,S,F,ebony11@adventure-works.com,"$120,000 ",2,Partial High School,Professional,Y
17191,MR.,GILBERT,GUO,8/14/1955,S,M,gilbert15@adventure-works.com,"$130,000 ",3,Partial College,Professional,N
17192,MR.,WARREN,HE,9/23/1955,S,M,warren31@adventure-works.com,"$160,000 ",2,High School,Professional,N
17193,MRS.,HALEY,BROOKS,6/20/1954,M,F,haley17@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
17194,MR.,WYATT,THOMPSON,8/19/1954,M,M,wyatt16@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
17195,MR.,FRANKLIN,SHARMA,5/22/1944,M,M,franklin27@adventure-works.com,"$70,000 ",5,High School,Professional,Y
17196,MR.,DOUGLAS,FERNANDEZ,7/27/1944,S,M,douglas20@adventure-works.com,"$70,000 ",5,High School,Professional,Y
17197,MRS.,MINDY,NARA,1/17/1944,S,F,mindy21@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
17198,MRS.,CHERYL,JIMÉNEZ,10/18/1944,S,F,cheryl7@adventure-works.com,"$90,000 ",5,Partial College,Professional,N
17199,MR.,DENNIS,ZHOU,11/8/1945,M,M,dennis10@adventure-works.com,"$70,000 ",5,High School,Professional,N
17200,MR.,RUSSELL,SHE,10/3/1945,S,M,russell4@adventure-works.com,"$80,000 ",5,Partial College,Professional,N
17201,MR.,VINCENT,YANG,11/21/1945,S,M,vincent5@adventure-works.com,"$80,000 ",5,Partial College,Professional,N
17202,MRS.,DEANNA,MARTINEZ,4/17/1945,M,F,deanna21@adventure-works.com,"$110,000 ",3,Bachelors,Management,Y
17203,MRS.,CHRISTINE,RAJE,2/18/1945,M,F,christine9@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y
17204,MRS.,EVELYN,MARTINEZ,5/27/1945,S,F,evelyn18@adventure-works.com,"$130,000 ",4,Partial College,Professional,N
17205,MRS.,LISA,WANG,8/15/1945,S,F,lisa4@adventure-works.com,"$150,000 ",3,Graduate Degree,Management,N
17206,MR.,SPENCER,GONZALES,1/12/1954,M,M,spencer19@adventure-works.com,"$90,000 ",3,High School,Professional,N
17207,MR.,IAN,TORRES,5/16/1953,S,M,ian70@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
17208,MR.,JACOB,MILLER,3/27/1953,M,M,jacob6@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
17209,MRS.,JACQUELINE,JAMES,8/20/1953,M,F,jacqueline32@adventure-works.com,"$90,000 ",4,Partial College,Professional,N
17210,MR.,KARL,DENG,8/13/1954,S,M,karl1@adventure-works.com,"$130,000 ",3,Partial College,Professional,N
17211,MRS.,VIRGINIA,RODRIGUEZ,9/11/1953,M,F,virginia22@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y
17212,MRS.,JACQUELINE,COLEMAN,6/17/1952,S,F,jacqueline6@adventure-works.com,"$80,000 ",4,High School,Professional,Y
17214,MR.,DAMIEN,LIU,9/20/1952,M,M,damien3@adventure-works.com,"$130,000 ",4,High School,Professional,Y
17215,MR.,JUAN,BELL,4/13/1951,S,M,juan24@adventure-works.com,"$90,000 ",4,High School,Professional,Y
17216,MRS.,KATHLEEN,RAMOS,6/10/1950,M,F,kathleen18@adventure-works.com,"$90,000 ",4,High School,Management,Y
17217,MRS.,RAQUEL,GILL,6/4/1950,M,F,raquel10@adventure-works.com,"$100,000 ",3,Partial College,Management,Y
17218,MR.,CRAIG,CARLSON,3/20/1950,M,M,craig17@adventure-works.com,"$110,000 ",4,High School,Management,Y
17219,MRS.,KELSEY,SHARMA,10/25/1949,M,F,kelsey9@adventure-works.com,"$80,000 ",5,High School,Management,Y
17220,MR.,GLENN,WANG,3/2/1949,M,M,glenn2@adventure-works.com,"$90,000 ",4,High School,Management,N
17221,MR.,RICKY,NAVARRO,10/2/1949,M,M,ricky10@adventure-works.com,"$90,000 ",4,High School,Management,N
17222,MRS.,CAROLYN,SERRANO,6/25/1948,M,F,carolyn37@adventure-works.com,"$70,000 ",5,Partial High School,Skilled Manual,Y
17223,MR.,FRANCIS,TORRES,9/10/1948,M,M,francis9@adventure-works.com,"$80,000 ",5,High School,Management,Y
17224,MRS.,MANDY,LI,10/20/1948,M,F,mandy4@adventure-works.com,"$90,000 ",4,Partial High School,Skilled Manual,Y
17225,MR.,LAWRENCE,DOMINGUEZ,6/1/1948,M,M,lawrence11@adventure-works.com,"$160,000 ",5,Partial High School,Professional,Y
17226,MR.,GILBERT,MCDONALD,8/5/1947,M,M,gilbert3@adventure-works.com,"$130,000 ",5,Partial High School,Professional,Y
17227,MS.,ERIKA,GUTIERREZ,2/15/1975,M,F,erika8@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
17228,MS.,KRYSTAL,ZIMMERMAN,11/21/1975,S,F,krystal10@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
17229,MS.,MARIA,WATSON,4/19/1976,S,F,maria19@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17230,MR.,LANCE,SUAREZ,12/13/1975,M,M,lance19@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
17231,MS.,TINA,GARCIA,7/1/1974,S,F,tina16@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17232,MR.,WALTER,JIMENEZ,6/5/1975,M,M,walter18@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17233,MS.,MICHELE,RAMAN,11/25/1975,M,F,michele26@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17234,MS.,ANNA,JENKINS,3/5/1974,S,F,anna31@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
17235,MR.,JOSHUA,JACKSON,10/13/1974,S,M,joshua13@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17236,MR.,HAROLD,CHANDRA,10/24/1974,S,M,harold0@adventure-works.com,"$70,000 ",0,Partial High School,Professional,N
17237,MS.,BRIDGET,SHEN,10/13/1974,S,F,bridget3@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
17238,MR.,JORDAN,PATTERSON,5/22/1974,S,M,jordan7@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
17239,MS.,DESIREE,ROMERO,8/23/1973,M,F,desiree5@adventure-works.com,"$100,000 ",0,High School,Management,N
17240,MR.,DUSTIN,LUO,7/15/1973,M,M,dustin5@adventure-works.com,"$110,000 ",0,Partial College,Management,N
17241,MR.,OMAR,CHANDER,7/23/1973,M,M,omar36@adventure-works.com,"$110,000 ",0,Partial College,Management,Y
17242,MR.,DALE,CHANDE,4/28/1973,M,M,dale12@adventure-works.com,"$110,000 ",0,Partial College,Management,Y
17243,MS.,MIRANDA,FLORES,4/8/1972,M,F,miranda12@adventure-works.com,"$100,000 ",0,High School,Management,Y
17244,MS.,KELLIE,DOMINGUEZ,2/25/1972,M,F,kellie11@adventure-works.com,"$100,000 ",0,High School,Management,Y
17245,MS.,REGINA,MEHTA,4/11/1971,M,F,regina13@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
17246,MR.,MICAH,WU,1/9/1971,S,M,micah17@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17247,MR.,MICHAEL,MOORE,10/21/1971,M,M,michael40@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17248,MS.,ALICIA,BECK,3/3/1972,M,F,alicia16@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
17249,MR.,CARL,GOEL,11/9/1972,M,M,carl18@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
17250,MS.,ALICIA,SHE,3/13/1972,M,F,alicia0@adventure-works.com,"$150,000 ",0,Partial High School,Professional,Y
17251,MS.,TONYA,NARA,4/13/1971,M,F,tonya16@adventure-works.com,"$100,000 ",0,High School,Management,Y
17252,MS.,COLLEEN,ZHU,11/14/1971,M,F,colleen14@adventure-works.com,"$100,000 ",0,High School,Management,Y
17253,MR.,ROY,SURI,4/2/1971,M,M,roy0@adventure-works.com,"$100,000 ",0,High School,Management,Y
17254,MS.,MARGARET,LIANG,11/12/1971,M,F,margaret23@adventure-works.com,"$100,000 ",0,High School,Management,N
17255,MS.,CARLY,NATH,9/3/1970,M,F,carly16@adventure-works.com,"$100,000 ",0,Partial High School,Professional,Y
17256,MR.,NOAH,FLORES,4/13/1970,M,M,noah9@adventure-works.com,"$110,000 ",0,High School,Management,Y
17257,MR.,DARREN,RANA,5/24/1970,M,M,darren14@adventure-works.com,"$130,000 ",5,High School,Management,N
17258,MR.,FERNANDO,GREEN,8/11/1971,M,M,fernando30@adventure-works.com,"$110,000 ",0,Partial High School,Professional,Y
17259,MS.,TRISHA,WANG,5/5/1971,M,F,trisha19@adventure-works.com,"$110,000 ",0,Partial High School,Management,Y
17260,MR.,SEAN,KING,12/6/1964,M,M,sean50@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
17261,MR.,KYLE,SHAN,8/18/1960,M,M,kyle27@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
17262,MRS.,KRISTY,MARTIN,10/25/1960,M,F,kristy0@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
17263,MRS.,JULIA,FLORES,8/12/1959,M,F,julia78@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
17264,MR.,IAN,SMITH,3/23/1959,S,M,ian1@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y
17265,MRS.,GRACE,FLORES,1/10/1959,M,F,grace60@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
17266,MR.,ELIJAH,HALL,7/3/1959,M,M,elijah48@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
17267,MRS.,ABIGAIL,STEWART,4/21/1958,M,F,abigail2@adventure-works.com,"$80,000 ",1,Partial College,Skilled Manual,Y
17268,MRS.,ALYSSA,HUGHES,10/2/1958,M,F,alyssa57@adventure-works.com,"$80,000 ",1,Partial College,Skilled Manual,Y
17269,MR.,KEVIN,RUSSELL,11/14/1958,S,M,kevin22@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
17270,MR.,JACK,PARKER,4/2/1958,S,M,jack34@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
17271,MRS.,SARAH,GRIFFIN,4/26/1958,M,F,sarah45@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
17272,MRS.,MARY,HERNANDEZ,8/3/1958,S,F,mary31@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
17273,MR.,JONATHON,TORRES,5/9/1958,M,M,jonathon9@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
17274,MR.,ARTURO,LU,11/16/1958,M,M,arturo12@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
17275,MR.,IAN,SANDERS,12/23/1958,M,M,ian68@adventure-works.com,"$80,000 ",5,Graduate Degree,Professional,Y
17276,MR.,ELIJAH,JENKINS,12/2/1929,S,M,elijah10@adventure-works.com,"$50,000 ",1,Graduate Degree,Management,Y
17277,MRS.,NICHOLE,GOEL,11/16/1969,M,F,nichole19@adventure-works.com,"$90,000 ",1,Graduate Degree,Management,Y
